学号,语文成绩,数学成绩,英语成绩,综合成绩
113193,32.1,38.4,52.2,35.8
113194,17.4,53.8,53.2,50.2
113195,44.2,60.6,42.4,66.5
113196,19.2,37.9,32.5,33.9
113197,55.9,44.2,71.8,77.5
113198,73.6,43.7,49.2,56.1
113199,55.5,46.0,37.4,36.7
113200,42.6,42.6,61.8,52.5
113201,69.4,42.2,31.0,60.3
113202,41.7,41.5,47.4,17.6
113203,45.0,28.7,55.3,28.9
113204,47.9,31.0,49.9,57.2
113205,37.3,64.3,46.2,73.1
113206,49.5,61.4,58.1,24.5
113207,66.5,48.5,59.2,42.7
113208,50.7,57.1,32.4,37.1
113209,29.8,43.4,75.3,57.6
113210,52.3,95.0,49.6,34.2
113211,57.0,44.1,22.7,54.0
113212,44.8,32.4,68.9,33.6
113213,48.1,56.5,48.5,61.0
113214,68.0,52.5,75.9,71.4
113215,45.7,41.1,25.7,92.6
113216,55.2,57.1,40.4,54.9
113217,53.7,28.7,24.4,43.3
113218,26.5,48.2,41.3,52.8
113219,32.9,55.7,54.3,100.0
113220,48.3,47.0,33.4,50.1
113221,59.9,54.9,31.7,58.7
113222,75.7,68.0,47.5,57.5
113223,26.5,46.3,72.6,55.3
113224,28.2,66.8,64.4,47.6
113225,48.8,35.5,14.6,42.0
113226,58.9,52.9,38.1,70.8
113227,36.1,44.6,47.9,45.8
113228,55.4,26.7,50.1,35.4
113229,63.0,13.0,24.9,43.5
113230,62.2,42.8,96.2,67.3
113231,83.6,38.3,46.3,71.3
113232,40.9,28.4,63.3,48.3
113233,14.6,73.0,37.5,59.2
113234,39.5,37.5,67.7,15.6
113235,65.1,40.5,14.5,62.4
113236,67.0,64.1,49.5,59.2
113237,25.6,36.0,29.8,48.1
113238,72.3,48.0,60.1,45.5
113239,26.2,41.7,39.3,71.6
113240,44.7,32.0,49.3,52.8
113241,58.0,64.1,48.0,47.4
113242,44.2,50.3,46.1,66.8
113243,57.8,33.2,40.4,54.8
113244,43.6,34.4,54.8,68.8
113245,52.6,15.5,53.7,31.7
113246,30.4,37.4,40.4,39.9
113247,73.8,26.6,66.4,45.9
113248,47.8,42.7,73.5,46.8
113249,45.3,72.7,53.7,35.8
113250,57.4,34.5,32.3,49.6
113251,30.3,39.6,36.9,48.9
113252,47.2,52.1,83.8,35.9
113253,31.7,81.0,41.3,29.1
113254,38.5,76.3,45.6,62.8
113255,49.0,44.8,29.0,52.8
113256,57.3,45.7,35.6,66.8
113257,42.3,63.6,84.7,30.5
113258,45.5,72.5,61.1,40.4
113259,61.0,42.5,60.3,59.1
113260,45.8,24.9,32.3,66.0
113261,39.0,64.3,31.2,36.9
113262,56.4,51.0,54.5,46.5
113263,50.3,37.7,29.0,75.6
113264,48.4,61.9,70.3,51.6
113265,67.4,21.3,53.3,40.1
113266,43.4,66.1,41.8,56.9
113267,60.1,70.9,34.5,48.0
113268,16.6,32.5,65.1,32.2
113269,45.5,45.3,64.0,45.9
113270,50.8,36.5,44.5,51.3
113271,47.7,48.9,58.6,30.6
113272,39.0,56.4,69.2,63.4
113273,27.1,52.4,47.2,60.0
113274,41.0,40.9,55.6,50.2
113275,42.2,43.0,47.2,27.1
113276,52.9,44.6,70.0,44.5
113277,65.0,58.3,44.8,36.1
113278,33.6,51.7,60.1,79.3
113279,54.7,51.6,39.3,87.6
113280,41.1,31.7,40.4,39.5
113281,60.2,79.3,58.8,45.2
113282,64.9,39.2,37.3,49.5
113283,60.0,36.3,52.2,60.4
113284,57.9,60.3,56.7,52.1
113285,16.7,43.2,49.1,57.7
113286,42.5,50.3,40.3,84.4
113287,63.4,43.4,47.8,67.0
113288,77.1,69.0,51.4,26.4
113289,63.2,71.7,44.3,87.4
113290,58.7,69.1,64.8,47.8
113291,51.4,50.7,46.0,65.7
113292,43.3,66.1,61.3,66.0
113293,72.7,30.8,47.3,41.7
113294,57.9,28.8,75.1,78.4
113295,47.0,47.9,39.4,29.6
113296,54.5,50.6,42.9,48.0
113297,54.0,40.0,46.3,57.8
113298,56.3,26.4,55.3,41.3
113299,61.3,74.8,68.5,25.4
113300,31.9,64.6,43.5,57.8
113301,32.1,60.7,47.9,55.7
113302,67.9,38.3,57.8,39.3
113303,38.9,46.1,33.0,66.1
113304,46.7,34.8,40.9,59.8
113305,56.1,53.3,50.8,72.0
113306,50.3,67.4,27.0,52.5
113307,52.2,70.4,59.6,67.4
113308,41.2,37.1,39.6,58.2
113309,75.2,48.7,35.7,41.1
113310,60.6,71.9,37.8,37.3
113311,50.6,68.2,34.3,49.7
113312,86.8,35.3,22.5,45.8
113313,40.7,46.8,52.4,59.3
113314,57.6,50.9,75.8,65.8
113315,52.9,43.6,55.7,64.3
113316,55.7,56.3,52.6,45.0
113317,54.5,66.6,51.6,59.1
113318,91.5,35.7,59.4,50.5
113319,55.8,49.8,30.7,28.5
113320,57.0,41.6,68.3,47.6
113321,37.1,64.9,36.7,33.5
113322,43.7,56.1,58.0,58.6
113323,57.5,48.4,61.4,66.0
113324,45.7,32.0,31.8,55.8
113325,59.9,78.0,35.5,30.8
113326,47.3,60.3,21.9,70.9
113327,40.3,31.7,33.3,40.4
113328,24.9,47.9,34.9,40.1
113329,69.6,38.6,74.1,30.0
113330,45.3,61.6,55.5,60.0
113331,46.7,56.2,47.8,36.8
113332,62.9,57.6,52.6,43.3
113333,41.1,36.9,44.0,49.2
113334,74.8,44.3,74.6,57.6
113335,56.5,56.8,65.4,56.9
113336,68.0,71.0,47.0,36.6
113337,63.9,56.1,42.3,48.8
113338,61.9,79.2,37.7,65.8
113339,42.9,33.2,54.5,45.6
113340,34.1,33.0,44.1,78.0
113341,64.6,29.8,30.7,65.4
113342,26.8,52.5,42.2,84.8
113343,30.7,44.5,55.9,52.4
113344,46.3,43.5,63.1,53.3
113345,46.0,33.5,46.6,73.1
113346,31.6,65.1,68.3,50.4
113347,47.2,51.3,59.4,54.9
113348,48.4,34.1,46.7,54.2
113349,44.4,55.3,36.7,54.4
113350,52.7,53.3,59.5,66.7
113351,15.0,40.3,53.2,18.5
113352,63.2,50.5,43.2,46.5
113353,76.6,51.8,48.3,58.1
113354,47.3,41.8,51.7,91.3
113355,51.2,49.0,45.7,73.5
113356,45.4,46.9,34.3,58.1
113357,57.6,36.7,17.2,78.8
113358,62.6,48.8,73.3,38.6
113359,32.9,50.9,52.0,40.8
113360,42.8,49.7,38.1,62.7
113361,36.7,28.6,57.7,35.8
113362,70.7,52.7,62.4,31.9
113363,49.9,37.8,47.7,44.4
113364,45.5,61.7,47.5,42.6
113365,59.8,59.0,42.7,56.6
113366,44.3,47.6,52.3,29.5
113367,40.4,22.0,38.1,30.7
113368,26.4,60.1,80.6,29.1
113369,69.1,32.2,93.6,48.0
113370,56.0,4.3,49.8,76.6
113371,43.1,66.2,38.2,81.4
113372,84.3,64.0,48.9,26.9
113373,58.8,53.7,31.3,44.8
113374,39.1,60.3,55.3,75.6
113375,78.7,47.6,53.5,61.2
113376,47.6,66.3,48.5,74.0
113377,44.7,62.6,23.5,50.0
113378,49.4,65.4,70.7,49.5
113379,56.5,50.5,27.1,57.6
113380,44.0,49.6,52.7,38.6
113381,77.1,65.5,38.6,49.0
113382,46.3,35.7,52.9,65.8
113383,44.3,44.0,40.5,57.7
113384,33.5,43.6,64.2,64.1
113385,51.8,69.6,60.2,45.9
113386,20.1,50.4,38.7,9.2
113387,34.7,48.7,52.7,59.2
113388,55.3,38.7,76.5,62.2
113389,52.3,53.3,16.2,39.6
113390,54.2,76.7,71.5,61.4
113391,48.7,35.1,45.2,66.0
113392,39.3,47.6,59.5,55.6
113393,3.6,95.4,69.6,51.2
113394,50.7,31.3,59.5,25.1
113395,22.0,37.8,48.0,35.5
113396,31.7,43.5,66.9,35.8
113397,55.3,34.2,70.4,49.9
113398,56.5,33.9,50.3,66.7
113399,58.3,53.7,71.4,53.4
113400,40.8,67.0,61.2,57.5
113401,45.5,14.0,46.9,32.7
113402,51.8,59.0,71.4,32.9
113403,51.4,56.0,37.2,52.6
113404,50.1,56.6,27.4,35.0
113405,34.8,40.8,56.3,60.1
113406,41.2,42.8,35.6,40.8
113407,55.5,55.6,51.8,50.6
113408,59.8,42.5,57.1,19.2
113409,53.5,36.6,36.2,44.0
113410,53.6,33.8,40.1,63.5
113411,80.6,57.9,62.3,33.9
113412,70.7,20.5,49.9,50.6
113413,43.3,45.9,59.8,59.5
113414,79.0,47.5,62.3,50.8
113415,62.9,45.4,57.4,59.5
113416,75.2,48.6,41.5,66.8
113417,60.3,39.3,52.8,52.8
113418,39.5,69.9,36.7,39.9
113419,59.4,27.4,46.5,54.9
113420,43.7,49.3,53.1,50.9
113421,62.4,32.2,67.2,47.7
113422,27.8,37.4,48.9,65.2
113423,55.6,53.3,61.7,56.7
113424,55.9,63.7,66.5,50.0
113425,66.9,54.1,49.8,61.5
113426,64.4,48.5,41.8,46.4
113427,43.9,55.3,55.5,57.8
113428,41.8,67.6,54.7,52.8
113429,40.3,56.4,61.3,48.4
113430,46.1,25.5,33.9,58.8
113431,46.9,72.8,41.0,73.7
113432,64.5,58.0,64.8,78.7
113433,21.3,42.9,54.1,45.1
113434,27.9,16.5,73.6,32.8
113435,28.9,56.0,37.4,60.9
113436,48.2,47.0,44.1,52.1
113437,58.8,69.0,60.8,46.1
113438,55.3,48.2,50.4,34.3
113439,35.5,57.0,59.2,67.4
113440,64.1,50.1,28.8,38.5
113441,66.9,30.8,56.8,72.0
113442,61.4,23.7,46.9,59.0
113443,43.0,41.6,55.2,45.6
113444,49.8,35.0,73.1,74.7
113445,65.1,38.3,57.4,45.6
113446,49.4,44.3,51.4,18.7
113447,52.1,66.1,38.2,64.1
113448,55.8,52.7,42.1,57.3
113449,47.2,65.7,67.5,29.9
113450,42.7,37.3,59.4,45.5
113451,56.3,33.7,30.3,68.4
113452,60.4,56.2,20.1,40.1
113453,31.3,51.6,37.4,56.6
113454,49.5,66.9,33.5,39.7
113455,36.4,52.7,21.4,36.9
113456,49.5,30.3,100.0,57.3
113457,69.7,39.6,46.8,53.2
113458,58.1,41.4,61.5,33.3
113459,47.5,55.3,24.2,64.0
113460,81.1,61.1,73.5,39.9
113461,24.7,42.6,54.4,38.2
113462,41.8,44.3,53.2,36.3
113463,52.3,43.6,40.6,70.8
113464,35.1,58.3,37.0,53.5
113465,28.5,24.8,64.2,49.2
113466,65.3,72.7,36.8,57.1
113467,74.0,69.8,62.0,54.9
113468,40.8,51.6,57.4,49.3
113469,84.2,45.6,39.4,52.2
113470,14.0,61.1,37.3,76.0
113471,51.7,63.2,50.5,49.3
113472,33.1,61.3,43.5,60.0
113473,49.6,41.3,43.3,74.3
113474,51.1,54.0,43.6,43.2
113475,48.5,60.5,56.5,48.1
113476,30.9,40.5,46.1,43.8
113477,51.9,54.3,45.6,40.5
113478,50.1,70.9,34.1,47.3
113479,53.3,65.1,73.3,42.6
113480,28.1,56.5,57.2,36.0
113481,70.5,57.0,57.5,20.6
113482,39.5,42.0,60.0,68.2
113483,55.4,59.8,48.4,74.3
113484,57.7,67.6,45.3,34.5
113485,58.0,45.7,32.7,51.6
113486,33.6,68.1,59.0,50.1
113487,20.4,67.8,61.0,25.5
113488,75.5,61.0,61.6,41.5
113489,67.2,86.5,27.7,42.7
113490,75.3,42.0,49.9,43.0
113491,50.4,69.8,60.9,75.8
113492,62.7,46.2,32.0,57.4
113493,35.6,69.4,26.1,48.3
113494,55.2,38.9,56.8,39.7
113495,50.2,54.9,71.5,24.2
113496,54.3,53.2,32.0,59.9
113497,49.5,45.1,58.5,37.5
113498,65.2,53.0,65.2,27.7
113499,35.9,27.6,72.0,43.7
113500,43.8,45.8,72.1,49.6
113501,50.6,39.4,54.3,36.0
113502,61.7,39.4,31.2,59.5
113503,58.1,43.0,58.7,42.7
113504,69.4,52.8,51.9,57.1
113505,75.9,59.9,55.6,56.1
113506,60.6,31.1,41.9,62.1
113507,53.7,56.1,55.0,23.3
113508,32.8,40.5,32.1,11.6
113509,26.8,31.7,56.7,53.2
113510,28.2,63.0,52.4,27.0
113511,34.5,44.3,53.3,61.3
113512,59.4,64.6,46.5,52.8
113513,29.0,33.0,55.7,36.4
113514,70.6,53.2,46.3,30.9
113515,50.3,44.0,54.7,24.0
113516,32.6,60.9,49.1,25.9
113517,73.5,34.7,42.8,37.8
113518,69.5,40.6,34.2,52.8
113519,64.2,30.6,65.9,60.7
113520,51.5,41.5,35.6,41.2
113521,59.2,57.9,67.3,33.3
113522,23.5,36.2,59.3,56.3
113523,40.1,33.0,100.0,56.8
113524,41.0,81.1,66.4,34.5
113525,23.4,52.6,52.0,56.3
113526,47.8,11.7,42.1,62.8
113527,54.2,31.5,41.3,56.4
113528,36.6,39.0,60.4,53.4
113529,46.7,58.9,68.0,39.2
113530,42.2,49.5,66.3,57.2
113531,31.1,32.6,78.7,15.3
113532,58.4,50.1,56.4,43.6
113533,64.3,49.0,47.8,52.5
113534,62.2,69.3,29.4,51.8
113535,49.9,66.4,47.1,46.8
113536,35.5,67.0,72.6,38.8
113537,44.5,63.0,34.4,44.6
113538,62.2,50.4,48.0,74.7
113539,55.3,52.3,56.6,34.7
113540,32.8,52.0,39.2,78.7
113541,51.9,51.6,42.2,68.7
113542,49.5,52.4,37.3,82.2
113543,44.8,47.7,66.0,36.6
113544,50.3,49.3,25.1,73.6
113545,37.4,25.6,43.6,71.1
113546,64.3,47.4,48.2,60.3
113547,53.7,66.9,28.8,79.2
113548,65.6,57.6,50.6,60.9
113549,29.4,31.8,53.7,57.6
113550,51.0,33.5,36.2,66.6
113551,76.4,47.2,43.4,76.6
113552,40.2,23.6,48.0,51.8
113553,65.8,23.2,47.8,23.8
113554,52.2,72.8,44.8,11.4
113555,66.2,62.9,57.7,37.0
113556,42.6,64.8,36.2,63.9
113557,70.0,55.7,52.5,61.7
113558,58.4,45.6,49.0,48.0
113559,35.7,45.9,60.1,40.6
113560,62.7,42.6,65.3,32.3
113561,67.1,62.8,36.3,62.2
113562,69.3,34.7,57.7,56.0
113563,30.7,48.8,69.7,44.1
113564,53.1,44.4,35.8,32.9
113565,83.6,36.9,60.0,39.3
113566,55.2,60.2,66.1,59.9
113567,20.5,27.7,49.2,26.6
113568,59.1,48.3,42.8,43.6
113569,64.3,72.3,56.0,42.8
113570,70.8,66.0,56.5,31.0
113571,40.9,42.9,54.4,42.0
113572,30.1,54.1,70.6,53.1
113573,67.7,47.7,37.4,42.5
113574,48.6,39.0,62.9,49.5
113575,46.7,59.9,48.4,57.5
113576,36.8,61.1,58.5,34.6
113577,54.2,67.4,54.7,37.4
113578,40.4,46.6,53.3,45.3
113579,25.6,28.1,37.3,56.4
113580,39.2,61.4,55.3,57.2
113581,39.6,36.5,51.2,47.8
113582,24.9,37.5,49.5,56.1
113583,46.6,45.9,71.9,42.3
113584,33.4,62.0,20.1,76.0
113585,46.0,56.4,65.8,78.2
113586,56.8,65.5,60.8,55.1
113587,59.0,56.0,62.7,29.4
113588,26.8,49.7,46.6,54.0
113589,64.2,29.2,41.1,81.3
113590,75.5,55.8,64.6,60.8
113591,57.5,56.3,55.6,18.2
113592,74.2,76.8,59.2,90.2
113593,56.3,44.5,38.7,50.3
113594,49.3,52.2,85.5,43.9
113595,42.5,58.4,53.7,50.4
113596,60.6,58.5,65.4,50.6
113597,30.3,81.1,49.3,75.5
113598,59.4,21.7,46.3,82.4
113599,74.4,62.0,45.8,49.2
113600,57.5,41.4,73.4,41.6
113601,21.8,53.8,58.8,41.2
113602,45.1,72.3,42.5,79.4
113603,63.3,42.9,35.8,19.4
113604,44.1,31.9,53.0,56.7
113605,60.2,49.8,48.4,63.7
113606,28.6,39.5,58.5,36.9
113607,20.1,64.8,47.6,55.8
113608,50.3,22.8,52.0,81.1
113609,17.4,54.4,52.0,47.0
113610,68.2,75.4,28.2,42.0
113611,38.6,39.3,38.7,44.5
113612,55.2,49.2,44.0,51.4
113613,69.0,52.3,42.7,40.1
113614,50.6,75.1,40.9,55.1
113615,37.4,49.0,44.9,57.5
113616,39.7,40.9,32.2,44.1
113617,54.2,44.2,27.4,35.6
113618,36.8,53.5,39.5,16.8
113619,47.6,49.8,56.5,15.6
113620,50.9,68.0,23.0,54.0
113621,44.0,50.0,53.6,53.1
113622,19.4,62.0,54.8,33.8
113623,54.1,52.2,51.3,33.2
113624,58.3,37.5,38.8,59.9
113625,36.0,75.7,60.9,37.5
113626,54.8,65.9,67.4,50.1
113627,42.5,42.4,54.5,73.1
113628,23.8,56.5,44.1,65.4
113629,41.5,38.2,44.3,60.1
113630,23.2,30.6,36.0,51.7
113631,52.8,62.7,52.7,62.7
113632,61.0,61.3,55.7,28.7
113633,92.4,50.9,27.1,50.7
113634,70.7,50.4,34.6,43.1
113635,68.2,31.2,48.2,55.5
113636,23.6,74.6,52.4,63.3
113637,54.5,36.8,56.2,42.4
113638,57.0,69.0,35.3,60.6
113639,42.3,80.1,87.9,53.6
113640,27.8,50.6,52.7,81.7
113641,56.5,49.4,25.6,45.7
113642,22.4,48.6,46.7,56.8
113643,44.9,54.0,57.8,60.7
113644,58.1,44.1,39.1,49.7
113645,54.8,50.7,40.9,43.8
113646,54.2,46.7,59.2,54.6
113647,46.9,55.5,60.2,70.0
113648,38.9,34.7,48.0,78.3
113649,42.3,60.6,19.1,42.9
113650,9.9,49.8,60.1,46.8
113651,33.2,58.4,46.8,72.4
113652,61.8,42.1,37.8,23.5
113653,48.9,63.6,52.1,37.1
113654,68.1,46.0,42.8,46.9
113655,44.3,47.3,71.5,42.7
113656,80.3,18.7,37.0,43.4
113657,47.4,56.8,61.7,53.0
113658,69.5,79.3,59.7,37.6
113659,63.3,52.1,14.8,29.3
113660,57.5,46.1,66.6,77.0
113661,70.3,35.3,37.9,34.5
113662,69.4,57.3,40.1,60.9
113663,46.9,43.7,66.3,70.4
113664,47.7,43.9,27.3,55.4
113665,56.9,69.3,22.9,55.5
113666,74.5,50.2,40.7,35.8
113667,58.5,56.1,36.0,39.9
113668,73.7,32.2,53.2,60.7
113669,55.6,51.0,29.0,50.9
113670,40.0,44.4,37.2,51.8
113671,29.0,36.6,36.5,61.1
113672,59.5,52.3,76.4,68.7
113673,41.9,65.1,33.7,66.4
113674,61.1,49.4,57.1,56.6
113675,53.0,38.9,18.4,28.3
113676,43.3,57.2,50.5,67.2
113677,36.0,30.5,57.0,43.7
113678,42.8,57.9,69.7,55.8
113679,33.7,44.7,67.5,24.9
113680,35.8,60.6,39.9,64.6
113681,11.7,32.6,26.2,36.2
113682,16.2,24.9,43.4,49.5
113683,52.0,34.8,65.7,20.7
113684,80.3,34.1,62.3,53.9
113685,53.5,34.5,65.2,39.8
113686,52.9,81.4,26.8,61.5
113687,67.6,31.6,39.6,56.7
113688,52.6,50.7,88.1,47.2
113689,52.2,48.2,51.6,38.0
113690,29.4,53.3,72.7,62.1
113691,49.7,51.0,57.4,84.0
113692,41.1,31.6,29.2,69.1
113693,48.0,70.1,64.7,70.8
113694,42.2,61.5,51.4,63.6
113695,42.3,64.0,46.2,39.9
113696,46.9,63.3,62.4,47.1
113697,52.4,60.0,33.1,60.8
113698,35.6,72.2,67.2,55.5
113699,45.8,39.9,32.6,55.3
113700,48.4,50.7,41.3,60.4
113701,52.2,57.7,39.6,37.4
113702,67.5,39.6,68.1,43.3
113703,65.7,52.2,33.8,21.0
113704,66.3,16.3,58.7,53.1
113705,61.2,63.3,42.0,60.0
113706,92.1,56.5,63.4,68.5
113707,52.4,60.4,39.0,55.6
113708,34.9,58.3,61.0,67.7
113709,77.3,55.1,52.1,60.3
113710,52.4,27.3,48.4,58.2
113711,75.5,49.7,27.9,49.9
113712,47.6,22.9,50.8,61.4
113713,73.8,36.9,54.0,35.6
113714,86.4,63.5,55.2,66.6
113715,28.6,68.8,54.2,48.7
113716,37.1,54.2,76.3,44.6
113717,61.6,51.4,39.7,52.1
113718,64.7,59.7,60.4,35.5
113719,52.0,45.5,55.9,24.4
113720,52.9,61.5,49.8,36.6
113721,38.5,39.4,84.5,67.4
113722,68.6,48.5,70.1,35.1
113723,68.7,45.9,20.9,53.6
113724,60.3,42.2,33.8,44.8
113725,29.6,48.1,75.7,46.4
113726,53.6,51.5,57.6,42.7
113727,48.3,55.7,32.4,30.9
113728,49.0,47.4,51.3,48.2
113729,26.4,72.6,54.0,70.0
113730,41.7,43.1,12.2,47.5
113731,52.6,31.9,34.7,32.7
113732,52.4,29.5,51.4,59.2
113733,49.1,51.4,85.2,69.4
113734,41.9,40.4,64.0,73.5
113735,52.1,31.7,39.2,43.6
113736,36.0,16.4,81.2,36.3
113737,56.7,61.7,64.6,50.0
113738,58.1,66.1,24.5,54.2
113739,38.0,39.4,55.0,57.8
113740,63.4,28.1,60.5,51.4
113741,38.9,17.0,25.0,57.2
113742,53.2,60.5,63.0,63.4
113743,62.5,34.9,31.1,54.4
113744,49.5,78.8,33.3,43.3
113745,42.1,35.0,57.0,56.2
113746,50.2,62.6,56.0,58.2
113747,60.9,28.9,63.2,46.3
113748,55.8,55.0,63.7,48.7
113749,43.3,2.5,41.4,50.0
113750,44.0,46.0,30.4,31.3
113751,49.6,62.7,56.8,52.4
113752,63.2,9.8,32.8,16.9
113753,55.4,60.0,47.8,35.1
113754,47.2,37.9,82.5,51.9
113755,44.9,56.2,62.9,55.6
113756,30.0,55.0,32.6,43.6
113757,83.8,56.6,65.5,51.4
113758,45.4,62.5,54.8,62.1
113759,40.2,64.2,49.1,49.5
113760,69.8,75.2,51.7,53.3
113761,43.3,45.3,71.0,33.0
113762,54.6,39.6,59.1,51.2
113763,48.2,9.2,73.3,33.0
113764,45.9,50.1,13.8,26.9
113765,57.7,57.3,66.8,33.6
113766,55.9,65.8,49.6,34.8
113767,35.3,57.9,47.7,45.9
113768,46.5,53.9,62.4,47.5
113769,60.1,44.9,47.2,45.6
113770,57.3,42.8,44.8,50.1
113771,47.3,27.6,42.3,71.9
113772,35.9,36.9,56.7,54.0
113773,69.3,19.2,56.4,53.3
113774,60.8,51.5,45.0,56.4
113775,89.0,59.8,22.4,46.7
113776,51.1,38.3,65.9,52.5
113777,59.2,63.0,75.7,41.6
113778,54.6,58.5,40.0,80.4
113779,28.1,33.3,32.1,46.2
113780,54.3,71.9,68.2,56.9
113781,22.4,45.8,41.0,67.0
113782,38.1,45.2,56.5,54.7
113783,54.4,52.3,45.6,69.0
113784,49.7,73.4,31.1,65.5
113785,7.2,54.5,35.8,44.3
113786,53.1,45.8,51.3,46.5
113787,32.8,59.3,44.4,63.1
113788,60.2,48.3,27.7,73.5
113789,48.7,47.9,39.7,56.7
113790,68.1,55.3,50.0,53.3
113791,26.2,79.1,59.2,61.2
113792,22.5,49.0,59.2,48.8
113793,66.7,65.3,47.8,67.8
113794,69.4,60.1,47.3,77.2
113795,88.1,49.2,38.4,35.4
113796,54.8,74.6,70.1,58.9
113797,54.1,32.0,52.8,57.9
113798,54.8,62.7,57.5,34.8
113799,61.4,37.7,49.3,64.5
113800,50.6,27.1,42.5,55.7
113801,21.5,63.3,56.6,31.6
113802,44.1,42.1,61.9,53.7
113803,43.2,22.6,10.6,47.4
113804,41.6,76.7,54.4,71.3
113805,61.7,36.4,56.6,80.3
113806,76.9,53.3,48.3,67.2
113807,49.0,32.1,83.5,59.4
113808,33.5,79.6,63.3,37.1
113809,45.4,48.0,77.4,48.6
113810,33.4,72.9,68.7,46.5
113811,48.9,74.1,43.4,61.5
113812,25.6,73.1,41.5,30.5
113813,43.7,29.9,45.3,45.5
113814,61.3,68.6,61.5,58.2
113815,50.0,66.9,44.4,63.3
113816,57.1,63.5,56.2,57.1
113817,57.6,35.5,55.8,55.8
113818,35.1,20.8,35.5,41.5
113819,49.0,59.0,59.3,42.2
113820,66.6,43.7,29.3,81.4
113821,53.8,38.8,47.0,67.7
113822,55.4,62.8,68.4,31.3
113823,46.0,43.8,75.7,36.5
113824,36.6,40.4,78.7,45.1
113825,47.9,51.3,44.7,63.3
113826,53.9,68.6,42.6,41.9
113827,49.6,24.1,47.8,26.3
113828,47.3,48.8,29.1,68.3
113829,48.3,34.3,60.6,64.3
113830,59.8,37.1,43.4,48.8
113831,47.2,31.9,55.0,85.4
113832,36.2,52.3,61.0,38.6
113833,42.2,58.2,29.9,44.1
113834,65.1,48.0,89.6,45.3
113835,52.8,82.6,63.1,50.1
113836,33.5,69.1,53.1,44.3
113837,55.4,76.5,52.4,50.4
113838,38.2,58.3,66.6,52.2
113839,50.9,48.7,52.1,59.9
113840,65.4,93.1,46.5,49.0
113841,38.8,51.2,39.6,61.2
113842,33.9,8.5,34.9,28.9
113843,56.6,65.2,56.4,70.0
113844,48.3,28.2,68.7,48.6
113845,52.1,61.6,61.8,40.8
113846,66.9,46.7,53.1,35.8
113847,40.4,51.6,51.6,74.0
113848,54.4,36.8,67.1,48.8
113849,53.1,43.3,47.2,64.5
113850,30.3,48.4,75.5,40.5
113851,60.0,46.5,40.5,48.3
113852,56.9,52.2,39.6,17.1
113853,47.3,38.6,80.7,52.9
113854,64.5,53.1,52.8,50.4
113855,22.2,38.7,50.5,73.8
113856,42.6,59.7,13.5,66.8
113857,59.9,55.9,64.0,37.4
113858,40.5,49.3,39.5,60.1
113859,35.7,64.9,52.5,39.7
113860,55.5,40.1,41.3,48.2
113861,36.0,43.5,24.2,44.3
113862,59.2,50.8,69.6,77.2
113863,63.7,49.0,43.4,43.1
113864,47.0,44.8,16.0,78.2
113865,47.4,61.3,44.7,46.6
113866,41.1,44.3,56.6,58.2
113867,49.3,45.0,58.3,46.6
113868,43.9,37.2,78.4,38.1
113869,69.0,40.3,34.7,44.5
113870,70.0,67.9,50.4,80.0
113871,48.1,38.7,77.7,43.2
113872,63.1,67.8,55.7,41.9
113873,57.2,48.8,36.3,34.3
113874,36.6,58.8,38.1,36.0
113875,32.8,31.1,29.9,33.9
113876,44.0,48.8,39.4,38.8
113877,37.0,43.4,31.2,55.7
113878,54.3,40.2,23.8,60.1
113879,57.3,39.0,44.6,74.9
113880,39.2,39.3,50.2,40.5
113881,62.8,74.2,66.8,72.9
113882,74.5,53.4,54.3,60.7
113883,42.6,52.5,54.8,48.5
113884,56.0,30.7,66.2,58.5
113885,57.5,55.6,65.3,77.1
113886,50.2,66.0,69.7,47.2
113887,74.1,50.8,64.8,34.9
113888,60.7,54.9,25.6,54.1
113889,60.9,49.6,67.4,43.9
113890,43.9,30.0,57.4,82.3
113891,63.9,45.0,66.3,41.4
113892,45.8,56.0,55.6,21.3
113893,60.2,20.7,60.3,37.5
113894,25.9,59.7,54.2,51.5
113895,60.0,51.9,22.1,43.3
113896,60.0,39.4,47.1,20.4
113897,54.3,72.8,55.5,69.0
113898,15.6,46.2,38.6,46.7
113899,63.7,61.2,30.8,38.5
113900,67.6,59.3,60.5,33.6
113901,32.1,49.4,50.1,64.0
113902,64.4,53.5,49.5,27.5
113903,33.5,69.0,73.2,23.9
113904,40.9,56.0,43.8,19.6
113905,46.9,66.5,62.4,64.1
113906,64.7,57.5,73.5,42.9
113907,58.7,43.3,60.9,52.5
113908,49.4,54.4,55.8,25.0
113909,46.6,52.2,38.8,63.6
113910,56.4,37.5,40.2,47.6
113911,51.8,53.0,55.0,36.8
113912,64.8,49.0,56.2,57.6
113913,37.0,40.1,47.2,55.7
113914,78.4,25.9,57.1,39.9
113915,63.5,55.5,51.7,73.9
113916,21.5,46.8,49.0,40.1
113917,52.5,36.8,37.0,57.8
113918,31.9,59.7,59.7,49.8
113919,48.5,38.6,43.9,35.3
113920,14.8,45.2,53.4,46.6
113921,29.4,61.8,45.7,45.3
113922,49.0,34.9,44.2,63.7
113923,42.4,28.6,51.0,51.3
113924,65.6,45.7,66.7,37.2
113925,43.9,59.4,28.5,39.9
113926,56.8,49.9,58.7,47.5
113927,68.7,38.3,65.9,65.2
